Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1217,90,1,8930,0,0,0,0,0,0,0,9,4,0,2,2,6,5,1978,1978,0,0,0,0,1,1,0,4,3,2,4,5,2,0,2,0,0,1318,584,0,1902,2,0,4,2,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2010,0,0,112000
1218,20,3,8640,0,0,0,0,0,0,0,5,0,0,0,1,8,5,2009,2009,0,0,6,6,2,0,0,0,0,0,2,0,0,0,0,0,0,1314,0,0,1314,2,0,3,1,0,6,0,0,0,0,0,0,0,0,135,112,0,0,0,0,0,0,0,0,9,2009,1,2,229456
1219,50,1,6240,0,0,0,0,0,0,0,8,0,0,0,2,4,5,1947,1950,0,0,8,9,1,1,0,4,3,2,4,5,2,0,1,1,0,672,240,0,912,1,0,2,1,1,3,0,0,0,4,3,3,2,1,0,0,0,0,0,0,0,0,0,0,7,2006,0,0,80500
1220,160,1,1680,0,0,0,0,0,0,0,22,0,0,4,0,6,5,1971,1971,0,0,6,6,0,1,0,1,1,0,0,2,0,0,2,0,0,672,546,0,1218,1,1,3,1,1,7,0,0,0,4,3,3,2,1,201,0,0,0,0,0,0,0,0,0,4,2006,0,1,91500
1221,20,0,7800,0,0,1,0,0,0,0,11,0,0,0,1,5,5,1964,1964,0,0,2,5,1,1,0,1,1,0,0,3,5,0,2,0,0,912,0,0,912,1,0,2,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2006,0,1,115000
1222,20,0,8250,0,0,0,0,0,0,0,9,1,0,0,1,5,5,1968,1968,1,0,3,3,1,1,0,1,1,0,0,4,5,0,0,0,0,1211,0,0,1211,1,0,3,1,1,5,0,1,1,0,1,0,0,0,0,63,0,0,0,0,0,0,0,0,8,2008,0,0,134000
1223,50,0,10496,0,0,0,0,0,0,0,11,3,0,0,2,6,6,1949,1950,0,0,2,5,0,1,0,1,1,0,2,3,0,0,0,0,0,1168,678,0,1846,2,0,3,1,1,7,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2007,0,0,143000
1224,20,0,10680,0,0,0,0,0,0,0,11,0,0,0,1,5,3,1951,1951,1,0,2,5,0,1,0,1,1,3,0,6,0,0,2,1,2,2136,0,0,2136,2,0,4,1,1,7,4,0,0,1,1,0,0,0,0,30,0,0,0,0,0,1,0,0,10,2006,0,0,137900
1225,60,0,15384,0,0,1,0,0,0,0,17,6,0,0,0,7,5,2004,2005,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,788,702,0,1490,2,1,3,1,0,8,0,1,2,0,2,0,0,0,100,75,0,0,0,0,0,0,0,0,2,2008,0,0,184000
1226,80,0,10482,0,0,0,0,0,0,0,11,0,0,0,5,6,8,1958,1958,1,0,0,0,0,1,1,1,1,0,3,0,0,0,0,0,0,1138,0,0,1138,1,0,3,1,1,6,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,4,0,0,6,2007,0,0,145000
1227,60,0,14598,0,0,1,0,0,3,0,5,1,0,0,0,6,5,2007,2007,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,894,1039,0,1933,2,1,4,1,0,9,0,1,2,2,2,0,0,0,100,18,0,0,0,0,0,0,0,0,1,2008,0,0,214000
1228,20,0,8872,0,0,0,0,0,2,0,11,0,0,0,1,5,8,1965,2008,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,912,0,0,912,1,0,2,1,0,5,0,0,0,1,1,0,0,0,0,240,0,0,0,0,0,0,0,0,12,2008,0,0,147000
1229,120,0,8769,0,0,0,0,0,2,0,10,0,0,3,1,9,5,2008,2008,1,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1702,0,0,1702,1,1,1,1,2,7,0,1,2,0,2,0,0,0,0,72,0,0,224,0,0,0,0,0,10,2008,1,2,367294
1230,80,0,7910,0,0,0,0,0,0,0,11,0,0,0,5,5,5,1960,1960,1,0,4,3,1,1,0,1,1,0,0,1,0,0,1,0,0,1507,0,0,1507,2,0,4,1,1,7,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,8,2008,0,0,127000
1231,90,0,18890,0,0,1,0,0,0,0,9,1,7,2,2,5,5,1977,1977,5,0,7,4,1,1,0,1,0,0,0,0,4,0,0,0,0,1361,1259,0,2620,2,2,4,2,1,12,0,1,1,2,0,0,0,1,155,24,145,0,0,0,0,0,2,8300,8,2007,0,0,190000
1232,90,0,7728,0,0,0,0,0,0,0,11,0,0,2,5,5,6,1962,1962,1,0,2,5,0,1,0,1,1,0,3,1,0,0,2,0,0,1190,0,0,1190,1,0,3,1,1,6,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0,2,0,0,5,2006,0,0,132500
1233,90,0,9842,0,0,0,0,0,1,0,11,0,0,2,1,4,5,1962,1962,0,0,3,3,1,1,0,4,3,2,4,5,2,0,2,0,0,1224,0,0,1224,2,0,2,2,1,6,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2007,0,0,101800
1234,20,0,12160,0,0,1,0,0,0,0,11,0,0,0,1,5,5,1959,1959,1,0,7,4,0,1,0,1,1,0,0,3,0,0,3,0,0,1188,0,0,1188,1,0,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2010,2,1,142000
1235,70,4,8525,0,0,0,1,0,0,0,23,0,0,0,0,5,6,1911,1950,0,0,1,1,1,1,0,0,1,0,3,2,0,0,2,1,2,1024,940,0,1964,1,1,4,1,1,7,0,0,0,4,3,3,2,1,0,192,0,0,0,0,0,0,0,0,11,2008,0,1,130000
1236,70,0,13132,0,0,0,0,0,0,0,2,0,0,0,0,5,5,1914,1950,0,0,2,5,1,1,0,2,0,0,2,2,0,0,1,0,1,892,892,0,1784,1,1,4,1,1,9,0,0,0,1,1,1,1,1,203,40,0,0,0,0,0,0,0,0,7,2006,0,0,138887
1237,160,0,2628,0,0,0,0,0,0,0,10,0,0,4,0,7,5,2003,2003,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,764,862,0,1626,2,1,2,1,0,6,0,0,0,2,0,0,0,0,0,27,0,0,0,0,0,0,0,0,6,2010,0,0,175500
1238,60,0,12393,0,0,2,0,0,1,0,0,0,0,0,0,7,5,2004,2005,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,847,1101,0,1948,2,1,4,1,0,8,0,1,2,2,2,0,0,0,100,48,0,0,0,0,0,0,0,0,9,2006,0,0,195000
1239,20,0,13072,0,0,0,0,0,0,0,12,4,0,0,1,6,5,2005,2005,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1141,0,0,1141,1,1,3,1,1,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2006,0,1,142500
1240,20,0,9037,0,0,1,3,0,0,0,16,0,0,0,1,8,5,2006,2006,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1484,0,0,1484,2,0,2,1,2,6,0,1,2,0,0,0,0,0,120,33,0,0,0,0,0,0,0,0,12,2007,0,0,265900
1241,60,0,8158,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2003,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,884,884,0,1768,2,1,3,1,0,8,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,7,2008,0,0,224900
1242,20,0,9849,0,0,0,0,0,0,0,5,0,0,0,1,7,6,2007,2007,1,0,0,0,2,0,0,0,0,0,3,2,0,0,0,0,0,1689,0,0,1689,2,0,3,1,0,7,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,6,2007,1,2,248328
1243,85,0,10625,0,0,0,0,0,0,0,6,0,0,0,4,7,6,1974,1974,0,0,7,4,0,1,0,1,0,0,1,0,5,0,2,0,0,1173,0,0,1173,2,0,3,1,0,6,0,2,1,0,0,0,0,0,0,120,0,0,0,0,0,1,0,0,1,2010,0,5,170000
1244,20,0,13891,0,0,0,0,0,0,0,10,0,0,0,1,10,5,2006,2006,0,0,0,0,1,2,0,0,2,1,1,0,0,0,0,0,0,2076,0,0,2076,2,1,2,1,2,7,0,1,2,0,2,0,0,0,216,229,0,0,0,0,0,0,0,0,9,2006,1,2,465000
1245,70,0,11435,0,0,1,3,0,2,1,2,0,0,0,0,8,7,1929,1950,0,0,4,8,1,1,0,0,0,0,0,2,0,0,3,0,0,792,725,0,1517,1,0,3,1,0,7,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2006,0,0,230000
1246,80,0,12090,0,0,0,0,0,0,0,6,0,0,0,5,6,7,1984,2003,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1140,728,0,1868,3,1,3,1,1,7,0,1,1,2,2,0,0,0,268,112,0,0,147,0,0,0,0,0,1,2007,0,1,178000
1247,60,3,8125,0,0,0,0,0,0,0,5,0,0,0,0,7,5,2005,2006,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,756,797,0,1553,2,1,3,1,0,6,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,3,2006,1,2,186500
1248,80,0,12328,0,0,1,0,0,0,0,4,0,0,0,5,6,5,1976,1976,0,0,3,3,0,1,0,1,1,0,3,0,0,0,2,0,0,1034,0,0,1034,1,0,3,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2010,0,0,169900
1249,75,1,9600,0,1,0,0,0,0,0,7,0,0,0,6,6,5,1917,1950,0,0,8,9,1,1,0,2,0,0,0,3,0,4,3,1,0,1134,924,0,2058,1,1,3,1,1,8,0,1,2,1,1,1,1,2,0,0,259,0,0,0,0,0,0,0,4,2008,0,0,129500
1250,20,0,7200,0,0,0,0,0,0,0,11,0,0,0,1,5,7,1950,1950,0,0,1,1,1,1,0,1,1,0,0,4,4,0,2,0,0,988,0,0,988,1,0,3,1,1,6,0,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,0,0,5,2007,0,0,119000
1251,20,0,11160,0,0,0,0,0,2,0,11,0,0,0,1,7,5,1968,1968,1,0,4,7,1,0,0,1,1,0,0,1,0,0,0,0,0,2110,0,0,2110,2,1,3,1,2,8,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2010,0,0,244000
1252,120,0,3136,0,0,1,0,0,2,0,10,0,0,3,1,7,5,2003,2003,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,1405,0,0,1405,2,0,2,1,0,6,0,1,2,0,0,0,0,0,148,36,0,0,0,0,0,0,0,0,3,2006,0,0,171750
1253,20,0,9858,0,0,0,0,0,0,0,4,0,0,0,1,5,6,1968,1968,0,0,3,3,1,1,0,1,1,0,0,4,0,0,2,0,0,874,0,0,874,1,0,3,1,1,5,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,2,1,600,11,2009,0,0,130000
1254,60,0,17542,0,0,1,0,0,0,0,1,0,0,0,0,7,7,1974,2003,0,0,2,5,1,0,0,1,1,0,1,6,3,0,2,0,0,1516,651,0,2167,2,1,3,1,0,9,0,2,2,0,0,0,0,0,220,47,0,0,0,0,0,1,0,0,7,2007,0,0,294000
1255,60,0,6931,0,0,0,0,0,0,0,15,0,0,0,0,7,5,2003,2004,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,760,896,0,1656,2,1,3,1,0,7,0,1,2,2,2,0,0,0,178,128,0,0,0,0,0,0,0,0,7,2008,0,0,165400
1256,50,1,6240,0,0,0,0,0,0,0,8,0,0,0,2,6,6,1931,1950,0,0,2,5,1,1,0,2,1,3,0,6,0,0,2,0,2,959,408,0,1367,1,0,3,1,1,6,0,1,2,1,1,0,0,0,0,0,0,0,120,0,0,0,0,0,11,2007,0,0,127500
1257,20,0,14303,0,0,1,0,0,2,0,3,0,0,0,1,8,5,1994,1994,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1987,0,0,1987,2,0,2,1,0,7,0,1,1,0,2,0,0,0,262,36,0,0,0,0,0,0,0,0,8,2008,0,0,301500
1258,30,0,4060,0,0,0,0,0,2,0,15,1,0,0,1,5,8,1922,1950,0,0,2,5,1,1,0,0,4,0,0,2,0,0,0,0,0,864,0,0,864,1,0,2,1,1,4,0,0,0,4,3,3,2,0,0,96,0,0,0,0,0,0,0,0,7,2009,0,0,99900
1259,80,0,9587,0,0,1,0,0,0,0,17,0,0,0,5,7,5,2005,2005,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1166,0,0,1166,2,0,2,1,0,5,0,0,0,0,2,0,0,0,212,0,0,0,0,0,0,0,0,0,7,2008,0,0,190000
1260,20,0,9750,0,0,0,0,0,1,0,11,0,0,0,1,6,8,1969,1969,0,0,3,3,1,1,0,1,0,0,0,1,5,0,1,0,0,1054,0,0,1054,1,1,3,1,1,6,0,0,0,0,1,0,0,0,180,0,0,0,80,0,0,0,0,0,7,2008,0,0,151000
1261,60,0,24682,0,0,3,0,0,3,0,17,6,0,0,0,6,5,1999,1999,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,892,783,0,1675,2,1,3,1,1,7,0,1,1,2,2,0,0,0,0,103,0,0,0,0,0,0,0,0,6,2009,0,0,181000
1262,20,0,9600,0,0,0,0,0,0,0,11,0,0,0,1,5,6,1956,1956,1,0,1,1,1,1,0,1,1,0,0,3,0,0,1,0,0,1050,0,0,1050,1,0,2,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2009,0,0,128900
1263,50,0,11250,0,0,0,0,0,0,0,19,0,0,0,2,4,5,1957,1989,0,0,2,5,1,1,0,1,1,0,3,2,0,0,0,0,2,1104,684,0,1788,1,0,5,1,1,8,3,2,1,0,1,0,0,0,120,0,0,0,0,0,0,0,0,0,11,2009,0,0,161500
1264,70,0,13515,0,2,0,0,0,0,0,8,0,0,0,0,6,6,1919,1950,2,0,2,5,1,1,0,0,1,0,0,2,0,0,0,0,2,1060,764,0,1824,1,0,3,1,1,8,0,1,2,1,1,0,0,1,0,0,126,0,0,0,0,3,0,0,7,2007,0,0,180500
1265,120,4,4060,0,0,0,0,0,0,0,11,0,0,3,1,6,5,1998,1999,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1337,0,0,1337,2,0,2,1,0,5,0,0,0,0,2,0,0,0,144,68,0,0,0,0,0,0,0,0,8,2008,2,1,181000
1266,160,3,3735,0,0,0,0,0,4,0,5,0,0,3,0,7,5,1999,1999,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,713,739,0,1452,2,1,3,1,0,6,0,0,0,1,1,0,0,0,0,34,0,0,0,0,0,0,0,0,3,2006,0,0,183900
1267,190,1,10120,0,0,1,1,0,0,0,7,1,0,1,6,7,4,1910,1950,1,0,2,5,1,3,0,1,1,0,0,2,0,0,2,1,1,964,925,0,1889,1,1,4,2,1,9,0,1,2,1,1,0,0,1,0,0,264,0,0,0,0,1,0,0,1,2007,0,0,122000
1268,20,0,13214,0,0,1,3,0,0,0,16,0,0,0,1,9,5,2008,2009,1,0,9,6,1,2,0,0,2,0,1,2,0,0,0,0,0,2018,0,0,2018,2,0,3,1,2,10,0,1,2,0,2,0,0,0,144,76,0,0,0,0,0,0,0,0,5,2010,0,0,378500
1269,50,0,14100,0,0,1,0,0,0,1,2,0,0,0,2,8,9,1935,1997,0,0,9,8,0,1,1,1,1,0,2,3,0,0,0,0,0,1968,1479,0,3447,3,1,4,1,0,11,0,2,2,2,1,0,0,0,314,12,0,0,0,0,0,2,0,0,5,2008,0,0,381000
1270,50,0,11344,0,0,0,0,0,0,0,11,1,0,0,2,5,5,1958,1958,0,0,1,1,0,1,0,1,1,0,0,4,0,1,2,0,2,874,650,0,1524,1,1,3,1,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,7,2007,0,0,144000
1271,40,0,23595,0,0,0,2,0,0,2,19,0,0,0,1,7,6,1979,1979,5,3,7,4,1,0,0,0,0,0,1,0,0,0,2,0,0,1332,192,0,1524,0,1,0,1,0,4,0,1,1,0,2,0,0,0,268,0,0,0,0,0,0,0,0,0,4,2010,0,0,260000
1272,20,0,9156,0,0,1,0,0,0,0,6,2,0,0,1,6,7,1968,1968,1,0,4,7,1,1,0,1,1,0,0,2,0,0,1,0,0,1489,0,0,1489,2,0,3,1,0,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2009,0,0,185750
1273,20,0,13526,0,0,1,0,0,3,0,9,0,0,0,1,5,6,1965,1965,1,0,3,4,0,1,0,1,1,0,0,4,5,0,2,0,0,935,0,0,935,1,0,3,1,1,5,0,0,0,0,1,0,0,0,180,0,0,0,0,0,0,1,0,0,11,2006,0,0,137000
1274,80,0,11512,0,0,1,0,0,2,0,15,0,0,0,5,6,7,1959,2006,0,0,7,4,0,1,0,1,1,0,3,1,0,0,1,0,0,1357,0,0,1357,1,0,2,1,2,5,0,1,2,5,0,0,0,0,0,0,0,0,163,0,0,3,0,0,5,2008,0,0,177000
1275,50,0,5362,0,0,0,0,0,2,0,2,0,0,0,2,5,6,1910,2003,0,0,2,2,1,1,0,0,1,0,0,2,0,0,0,0,0,661,589,0,1250,2,0,3,1,1,8,0,1,2,1,1,0,0,0,242,0,81,0,0,0,0,0,0,0,11,2007,0,0,139000
1276,90,0,11345,0,0,0,0,0,2,0,11,1,0,2,0,5,5,1948,1950,0,6,8,9,2,1,0,1,1,0,0,3,0,0,1,0,2,928,992,0,1920,2,0,4,2,1,10,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,2007,0,0,137000
1277,60,0,12936,0,0,1,0,0,3,0,6,0,0,0,0,6,6,1972,1972,0,0,3,4,1,1,0,1,1,1,0,4,0,0,2,0,0,735,660,0,1395,1,1,3,1,1,6,0,1,1,0,1,0,0,0,294,116,0,0,0,0,0,0,0,0,12,2009,0,0,162000
1278,80,0,17871,0,0,1,0,0,3,0,6,0,0,0,5,6,5,1967,1976,0,0,3,3,0,1,0,1,0,0,3,1,0,0,3,0,0,1724,0,0,1724,1,1,3,1,1,7,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2009,0,0,197900
1279,60,0,9473,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2002,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1128,903,0,2031,2,1,3,1,0,7,0,1,2,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,3,2008,0,0,237000
1280,50,2,7500,0,0,0,0,0,0,0,13,0,0,0,2,4,4,1920,1950,0,0,1,1,1,1,1,1,1,0,0,2,0,0,2,0,2,698,430,0,1128,1,0,2,1,1,6,0,0,0,1,0,0,0,0,30,0,164,0,0,0,0,0,0,0,4,2010,2,1,68400
1281,20,0,9808,0,0,1,0,0,0,0,0,0,0,0,1,7,5,2002,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573,0,0,1573,2,0,3,1,0,6,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,3,2009,0,0,227000
1282,20,0,8049,0,0,1,0,0,3,0,16,0,0,0,1,7,5,1990,1990,1,0,3,3,0,1,0,1,0,0,0,1,0,0,2,0,0,1339,0,0,1339,2,0,2,1,1,6,0,1,1,0,2,2,3,0,0,58,0,0,90,0,0,0,0,0,7,2006,0,0,180000
1283,20,0,8800,0,0,1,0,0,0,0,0,0,0,0,1,5,7,1977,2008,0,0,3,3,1,1,0,1,0,0,2,6,4,0,2,0,0,1040,0,0,1040,2,0,3,1,0,5,0,0,0,1,1,0,0,0,0,0,0,0,288,0,0,0,0,0,9,2009,0,0,150500
1284,90,0,9400,0,0,0,2,0,2,0,4,0,0,2,0,6,5,1971,1971,3,0,1,2,1,1,0,1,1,0,3,2,0,0,2,0,0,912,912,0,1824,2,2,4,2,1,8,0,0,0,4,3,3,2,0,128,0,0,0,0,0,0,0,0,0,4,2010,0,0,139000
1285,50,0,9638,0,0,0,0,0,0,0,23,1,0,0,2,6,7,1919,1990,0,0,2,2,1,1,0,0,1,0,0,2,0,0,0,0,0,1699,748,0,2447,2,0,4,1,0,10,3,1,2,1,1,0,0,0,272,0,42,0,116,0,0,0,0,0,3,2010,0,0,169000
1286,50,1,6000,0,0,0,0,0,0,0,8,0,0,0,2,6,6,1939,1950,0,0,1,1,1,1,2,1,1,0,0,2,0,0,0,0,1,825,587,0,1412,1,0,4,1,1,6,0,1,2,1,1,0,0,0,45,0,0,0,0,0,0,0,0,0,5,2009,0,0,132500
1287,20,0,9790,0,0,0,0,0,0,0,6,1,0,0,1,6,5,1963,1963,1,0,3,3,0,1,0,1,1,0,0,1,4,0,2,0,0,1328,0,0,1328,1,1,3,1,1,6,0,2,2,0,1,0,0,0,0,26,0,0,0,0,0,0,0,0,6,2010,0,0,143000
1288,20,0,36500,0,0,1,2,0,0,1,19,0,0,0,1,5,5,1964,1964,0,0,2,5,3,1,1,1,1,0,3,3,0,0,3,0,0,1582,0,0,1582,2,0,4,1,1,7,0,0,0,0,1,0,0,1,168,198,0,0,0,0,0,0,0,0,6,2006,0,0,190000
1289,120,0,5664,0,0,1,0,0,0,0,18,0,0,3,1,8,5,2000,2000,0,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1659,0,0,1659,2,0,2,1,2,5,0,1,4,0,2,0,0,0,212,59,0,0,0,0,0,0,0,0,10,2009,0,0,278000
1290,60,0,11065,0,0,1,0,0,0,0,10,0,0,0,0,8,5,2006,2006,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,1120,850,0,1970,2,1,3,1,2,8,0,1,2,2,2,0,0,0,177,74,0,0,0,0,0,0,0,0,10,2006,1,2,281000
1291,80,0,14112,0,0,1,0,0,2,0,11,0,0,0,5,5,7,1964,1964,1,0,2,3,0,1,0,0,1,0,3,0,0,0,2,0,0,1152,0,0,1152,1,0,3,1,1,6,0,1,2,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,4,2010,0,0,180500
1292,160,1,1680,0,0,0,0,0,0,0,22,0,0,4,0,5,7,1972,1972,0,0,6,6,0,1,0,1,1,0,0,1,0,0,2,0,0,630,672,0,1302,2,1,3,1,1,6,0,0,0,1,1,0,0,0,185,0,0,0,0,0,0,0,0,0,2,2009,0,0,119500
1293,70,1,6600,0,0,0,0,0,2,0,7,0,0,0,0,5,4,1892,1965,0,0,2,5,1,1,0,5,1,0,0,2,0,0,2,1,0,1378,994,0,2372,2,0,4,2,1,11,3,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,12,2009,0,0,107500
1294,60,0,10140,0,0,0,0,0,0,0,6,0,0,0,0,7,5,1976,1976,0,0,3,3,1,1,0,0,0,0,0,0,0,0,2,0,0,832,832,0,1664,2,1,4,1,1,8,0,1,1,0,0,0,0,0,0,28,0,0,259,0,0,2,0,0,3,2006,0,0,162900
1295,20,0,8172,0,0,0,0,0,0,0,15,0,0,0,1,5,7,1955,1990,1,0,5,4,1,1,0,1,1,0,0,3,0,0,2,0,0,864,0,0,864,1,0,2,1,1,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2006,0,0,115000
1296,20,0,8400,0,0,0,0,0,0,0,11,1,0,0,1,5,5,1968,1968,1,0,3,3,0,1,0,1,1,0,3,4,0,0,1,0,0,1052,0,0,1052,1,1,3,1,1,5,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,2,0,0,11,2006,0,0,138500
1297,20,0,8700,0,0,0,0,0,0,0,11,0,0,0,1,5,6,1963,1963,1,0,1,1,0,1,1,1,1,0,2,1,0,0,1,0,0,1128,0,0,1128,2,0,3,1,1,6,0,0,0,0,0,0,0,0,192,20,123,0,0,0,0,1,0,0,12,2008,0,0,155000
1298,180,1,3675,0,0,0,0,0,0,0,15,0,0,3,4,6,5,2005,2006,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1072,0,0,1072,2,0,2,1,1,5,0,0,0,5,2,0,0,0,0,44,0,0,0,0,0,0,0,0,6,2006,1,2,140000
1299,60,0,63887,0,0,3,1,0,2,0,15,1,0,0,0,10,5,2008,2008,1,7,9,8,2,2,0,0,2,0,1,0,0,0,0,0,0,4692,950,0,5642,2,1,3,1,2,12,0,3,2,0,2,0,0,0,214,292,0,0,0,480,3,0,0,0,1,2008,1,2,160000
1300,20,0,7500,0,0,0,0,0,0,0,11,0,0,0,1,5,7,1959,1994,1,0,4,7,1,1,0,1,1,0,0,6,4,0,0,0,0,1246,0,0,1246,1,1,3,1,0,6,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,3,0,0,5,2010,0,0,154000
1301,60,0,10762,0,0,1,0,0,3,0,17,0,0,0,0,7,5,1999,1999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1005,978,0,1983,2,1,3,1,0,9,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2009,0,0,225000
1302,70,0,7500,0,0,1,1,0,0,0,2,0,0,0,0,6,7,1942,1950,0,0,2,5,1,1,0,1,1,0,0,4,0,0,3,0,0,753,741,0,1494,1,0,3,1,0,7,0,2,2,0,1,0,0,2,0,0,0,0,224,0,0,0,0,0,11,2009,0,0,177500
1303,60,0,10120,0,0,0,0,0,0,0,3,0,0,0,0,8,5,1994,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,1323,0,2526,2,1,4,1,0,8,0,1,1,0,0,0,0,0,309,78,0,0,0,0,0,0,0,0,12,2006,0,0,290000
1304,20,0,8688,0,0,0,0,0,0,0,5,0,0,0,1,7,5,2005,2005,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1616,0,0,1616,2,0,3,1,0,7,0,0,0,0,0,0,0,0,208,59,0,0,0,0,0,0,0,0,4,2006,0,0,232000
1305,160,1,3363,0,0,0,0,0,0,0,15,0,0,3,0,7,5,2004,2004,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,976,732,0,1708,2,0,3,1,0,7,2,0,0,1,1,0,0,0,0,40,0,0,0,0,0,0,0,0,4,2006,0,0,130000
1306,20,0,13173,0,0,1,0,0,2,0,10,0,0,0,1,9,5,2006,2007,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1652,0,0,1652,2,0,2,1,2,6,0,2,4,0,2,0,0,0,404,102,0,0,0,0,0,0,0,0,11,2009,0,0,325000
1307,120,0,6955,0,0,1,0,0,0,0,10,0,0,3,1,7,5,2005,2006,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1368,0,0,1368,2,0,2,1,0,6,0,1,2,0,0,0,0,0,132,35,0,0,0,0,0,0,0,0,9,2006,1,2,202500
