Id,MSSubClass,LotArea,Street,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,ExterQual,ExterCond,Foundation,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleCondition,SalePrice
1304,20,8688,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1616,0,0,1616,2,0,3,1,7,0,Y,208,59,0,0,0,0,0,4,2006,Normal,232000
1305,160,3363,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,976,732,0,1708,2,0,3,1,7,0,Y,0,40,0,0,0,0,0,4,2006,Normal,130000
1306,20,13173,Pave,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,1652,0,0,1652,2,0,2,1,6,2,Y,404,102,0,0,0,0,0,11,2009,Normal,325000
1307,120,6955,Pave,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1368,0,0,1368,2,0,2,1,6,1,Y,132,35,0,0,0,0,0,9,2006,Partial,202500
1308,20,8072,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,TA,Gd,PConc,GasA,Ex,Y,990,0,0,990,1,0,3,1,5,0,Y,0,64,0,0,0,0,0,5,2009,Normal,138000
1309,20,12000,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,TA,TA,CBlock,GasA,Ex,Y,1122,0,0,1122,1,0,2,1,6,0,Y,0,36,0,0,0,0,0,5,2008,Normal,147000
1310,20,7153,Pave,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,TA,TA,CBlock,GasA,Gd,Y,1294,0,0,1294,2,0,3,1,6,0,Y,112,51,0,0,0,0,0,6,2008,Normal,179200
1311,20,17500,Pave,Reg,Lvl,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,Gd,Gd,PConc,GasA,TA,Y,1902,0,0,1902,2,0,3,1,7,2,Y,0,207,162,0,0,0,0,5,2010,Normal,335000
1312,20,8814,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1274,0,0,1274,2,0,3,1,6,0,Y,264,98,0,0,0,0,0,1,2007,Partial,203000
1313,60,9572,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1453,1357,0,2810,2,1,4,1,9,1,Y,500,0,0,0,0,0,0,6,2007,Normal,302000
1314,60,14774,Pave,IR1,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1422,1177,0,2599,2,1,4,1,10,1,Y,668,30,0,0,0,0,0,5,2010,Normal,333168
1315,20,8190,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,TA,TA,CBlock,GasA,Ex,Y,948,0,0,948,1,0,3,1,5,1,Y,0,36,0,0,0,0,0,10,2007,Normal,119000
1316,60,11075,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,1092,1020,0,2112,2,1,4,1,9,2,Y,280,0,0,0,0,0,0,6,2008,Normal,206900
1317,20,10226,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1630,0,0,1630,2,0,3,1,8,1,Y,172,42,0,0,0,0,0,1,2009,Normal,295493
1318,120,4230,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1352,0,0,1352,2,0,2,1,5,1,Y,0,241,0,0,0,0,0,4,2007,Partial,208900
1319,20,14781,Pave,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,1787,0,0,1787,2,0,3,1,7,1,Y,198,150,0,0,0,0,0,8,2006,Normal,275000
1320,20,10215,Pave,Reg,Bnk,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,TA,TA,PConc,GasA,Ex,Y,948,0,0,948,1,0,3,1,5,0,Y,0,0,0,0,0,0,0,2,2007,Normal,111000
1321,20,8400,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,TA,TA,CBlock,GasA,Gd,Y,1478,0,0,1478,1,1,3,1,6,2,Y,114,0,0,0,216,0,0,6,2009,Normal,156500
1322,20,6627,Pave,IR1,Lvl,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,TA,TA,CBlock,Floor,TA,N,720,0,0,720,1,0,2,1,4,0,Y,0,0,0,0,0,0,0,7,2008,Normal,72500
1323,60,10186,Pave,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1061,862,0,1923,2,1,3,1,8,1,Y,240,39,0,0,0,0,0,6,2010,Normal,190000
1324,30,5330,Pave,Reg,HLS,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,Fa,TA,CBlock,GasA,Gd,Y,708,0,0,708,1,0,2,1,5,0,Y,164,0,0,0,0,0,0,12,2009,Normal,82500
1325,20,9986,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1795,0,0,1795,2,0,2,1,7,1,Y,0,49,0,0,0,0,0,2,2007,Partial,147000
1326,30,3636,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,TA,TA,BrkTil,GasA,Fa,N,796,0,0,796,1,0,2,1,5,0,N,0,0,100,0,0,0,0,1,2008,Normal,55000
1327,30,4270,Pave,Reg,Bnk,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,TA,TA,BrkTil,GasA,Ex,Y,774,0,0,774,1,0,3,1,6,0,Y,0,0,286,0,0,0,0,5,2007,Normal,79000
1328,20,6600,Pave,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,Gd,Gd,CBlock,GasA,Ex,Y,816,0,0,816,1,0,3,1,5,1,Y,0,0,0,0,0,0,0,10,2008,Normal,130500
1329,50,10440,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,Gd,Gd,BrkTil,GasW,Ex,Y,1584,1208,0,2792,2,0,5,1,8,2,Y,0,547,0,0,480,0,1150,6,2008,Normal,256000
1330,60,9084,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,TA,TA,PConc,GasA,Gd,Y,955,677,0,1632,2,1,3,1,8,1,Y,0,28,0,0,0,0,0,6,2006,Normal,176500
1331,20,10000,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,1588,0,0,1588,2,0,3,1,7,1,Y,144,45,0,0,0,0,0,12,2007,Normal,227000
1332,80,10780,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,TA,TA,CBlock,GasA,Gd,Y,954,0,0,954,1,0,3,1,6,0,Y,0,0,0,0,0,0,0,7,2006,Normal,132500
1333,20,8877,Pave,Reg,Lvl,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,TA,TA,CBlock,GasA,Ex,Y,816,0,0,816,1,0,2,1,3,1,Y,0,0,0,0,0,0,0,5,2009,Normal,100000
1334,50,7200,Pave,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,TA,TA,CBlock,GasA,Ex,Y,803,557,0,1360,1,1,2,1,6,0,Y,0,65,190,0,0,0,0,7,2006,Normal,125500
1335,160,2368,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,765,600,0,1365,1,1,3,1,7,0,Y,0,36,0,0,0,0,0,5,2009,Normal,125000
1336,20,9650,Pave,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,1334,0,0,1334,2,0,2,1,6,1,Y,0,16,0,0,0,0,0,4,2009,Normal,167900
1337,90,9246,Pave,IR1,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,1656,0,0,1656,2,0,4,2,8,0,Y,0,211,0,0,0,0,0,11,2008,Normal,135000
1338,30,4118,Pave,IR1,Bnk,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,TA,TA,CBlock,Grav,Fa,N,693,0,0,693,1,0,2,1,4,0,N,0,20,0,0,0,0,0,3,2006,Normal,52500
1339,60,13450,Pave,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,920,941,0,1861,2,1,3,1,8,0,Y,146,91,0,0,0,0,0,6,2006,Normal,200000
1340,20,9560,Pave,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,TA,Gd,CBlock,GasA,Ex,Y,864,0,0,864,1,0,3,1,5,0,Y,0,0,0,0,0,0,0,6,2006,Normal,128500
1341,20,8294,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,872,0,0,872,1,0,3,1,5,0,Y,0,0,0,0,0,0,0,6,2007,Normal,123000
1342,20,13695,Pave,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,TA,TA,PConc,GasA,Ex,Y,1114,0,0,1114,1,0,3,1,6,0,Y,0,78,0,0,0,0,0,7,2008,Normal,155000
1343,60,9375,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1284,885,0,2169,2,1,3,1,7,1,Y,192,87,0,0,0,0,0,8,2007,Normal,228500
1344,50,7558,Pave,Reg,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,TA,TA,BrkTil,GasA,Gd,Y,1172,741,0,1913,1,1,3,1,9,1,Y,0,0,0,0,0,0,0,3,2009,Normal,177000
1345,60,11103,Pave,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,728,728,0,1456,2,1,3,1,8,1,Y,0,0,0,0,0,0,0,7,2007,Partial,155835
1346,30,6000,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,TA,TA,PConc,GasA,Gd,Y,960,0,0,960,1,0,2,1,5,0,Y,0,0,168,0,0,0,0,7,2007,Normal,108500
1347,20,20781,Pave,IR2,Lvl,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,TA,TA,CBlock,GasA,TA,Y,2156,0,0,2156,2,0,3,1,9,1,Y,0,80,0,290,0,0,0,6,2006,Normal,262500
1348,20,15306,Pave,IR1,HLS,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1776,0,0,1776,2,0,3,1,7,1,Y,0,0,0,0,0,0,0,5,2007,Partial,283463
1349,20,16196,Pave,IR3,Low,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1494,0,0,1494,2,0,3,1,5,1,Y,402,25,0,0,0,0,0,8,2007,Normal,215000
1350,70,5250,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,TA,Gd,BrkTil,OthW,Fa,N,938,1215,205,2358,2,0,4,1,8,0,Y,0,54,20,0,0,0,0,12,2008,Normal,122000
1351,90,11643,Pave,Reg,Lvl,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,5,5,1969,1969,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,1338,1296,0,2634,2,2,6,2,12,0,Y,0,0,0,0,0,0,0,8,2009,Normal,200000
1352,60,9247,Pave,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,CompShg,TA,TA,CBlock,GasA,Ex,Y,858,858,0,1716,1,1,4,1,8,1,Y,0,84,0,0,120,0,0,3,2008,Normal,171000
1353,50,6000,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,Gd,TA,BrkTil,GasA,TA,Y,786,390,0,1176,1,0,2,1,4,0,N,210,0,0,0,0,0,0,7,2009,Normal,134900
1354,50,14720,Pave,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,2053,1185,0,3238,2,1,4,1,9,1,Y,283,86,0,0,0,0,0,3,2010,Normal,410000
1355,60,10316,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,992,873,0,1865,2,1,3,1,7,1,Y,0,184,0,0,0,0,0,6,2008,Normal,235000
1356,80,10192,Pave,IR1,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,TA,TA,CBlock,GasA,Gd,Y,1222,698,0,1920,3,0,4,1,8,1,Y,0,98,0,0,0,0,0,9,2006,Normal,170000
1357,20,9477,Pave,Reg,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,892,0,0,892,1,0,3,1,5,0,Y,0,0,0,0,0,0,0,10,2008,Normal,110000
1358,20,12537,Pave,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1971,2008,Gable,CompShg,TA,TA,CBlock,GasA,Ex,Y,1078,0,0,1078,1,1,3,1,6,1,Y,0,0,0,0,0,0,0,4,2010,Normal,149900
1359,160,2117,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,2000,2000,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,769,804,0,1573,2,1,3,1,5,0,Y,0,32,0,0,0,0,0,6,2010,Normal,177500
1360,20,16737,Pave,Reg,Lvl,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2004,2005,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,1980,0,0,1980,2,0,3,1,8,1,Y,194,45,0,0,0,0,0,9,2006,Normal,315000
1361,70,9842,Pave,Reg,Lvl,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,5,6,1921,1998,Gable,CompShg,TA,TA,BrkTil,GasA,Ex,Y,990,1611,0,2601,3,1,4,1,8,0,Y,183,0,301,0,0,0,0,5,2008,Normal,189000
1362,20,16158,Pave,IR1,Low,Inside,Mod,StoneBr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,1530,0,0,1530,2,0,3,1,7,1,Y,168,36,0,0,0,0,0,6,2009,Normal,260000
1363,50,12513,Pave,IR1,Lvl,FR2,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,4,4,1920,2007,Gable,CompShg,TA,Gd,BrkTil,GasA,Gd,Y,1281,457,0,1738,2,0,4,1,7,1,Y,55,0,0,0,0,0,0,6,2009,Normal,104900
1364,60,8499,Pave,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,TA,TA,PConc,GasA,Ex,Y,616,796,0,1412,2,1,3,1,6,1,Y,0,36,0,0,0,0,0,3,2007,Partial,156932
1365,160,3180,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,520,600,80,1200,2,1,2,1,4,0,Y,0,166,0,0,0,0,0,4,2006,Abnorml,144152
1366,60,7500,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,814,860,0,1674,2,1,3,1,7,0,Y,0,96,0,0,0,0,0,1,2010,Normal,216000
1367,60,9179,Pave,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,882,908,0,1790,2,1,3,1,7,0,Y,0,88,0,0,0,0,0,6,2008,Abnorml,193000
1368,160,2665,Pave,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,TA,TA,PConc,GasA,Ex,Y,925,550,0,1475,2,0,4,1,6,1,Y,104,26,0,0,0,0,0,7,2006,Normal,127000
1369,120,4435,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,848,0,0,848,1,0,1,1,4,0,Y,140,0,0,0,0,0,0,6,2009,Normal,144000
1370,20,10635,Pave,IR2,Lvl,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,1668,0,0,1668,2,0,3,1,8,1,Y,0,262,0,0,0,0,0,5,2010,Normal,232000
1371,50,5400,Pave,Reg,Lvl,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,Fa,TA,PConc,GasA,Ex,Y,840,534,0,1374,1,0,2,1,6,0,Y,0,0,198,0,0,0,0,10,2009,Normal,105000
1372,80,9600,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1996,Hip,CompShg,TA,TA,CBlock,GasA,Gd,Y,1661,0,0,1661,1,0,3,1,8,1,Y,0,28,0,0,178,0,0,10,2008,Normal,165500
1373,60,9750,Pave,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,1998,1998,Gable,CompShg,TA,TA,PConc,GasA,Ex,Y,1108,989,0,2097,2,1,3,1,8,1,Y,253,170,0,0,0,0,0,6,2006,Normal,274300
1374,20,11400,Pave,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,10,5,2001,2002,Hip,CompShg,Ex,TA,PConc,GasA,Ex,Y,2633,0,0,2633,2,1,2,1,8,2,Y,314,140,0,0,0,0,0,3,2007,Normal,466500
1375,60,10625,Pave,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1026,932,0,1958,2,1,3,1,9,1,Y,154,210,0,0,0,0,0,7,2008,Normal,250000
1376,20,10991,Pave,IR1,HLS,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1571,0,0,1571,2,0,3,1,7,1,Y,100,36,0,0,0,0,0,12,2007,Partial,239000
1377,30,6292,Pave,Reg,Bnk,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,5,1930,1950,Gable,CompShg,TA,TA,BrkTil,GasA,TA,N,790,0,0,790,1,0,2,1,4,0,Y,0,141,0,0,0,0,0,4,2008,Normal,91000
1378,50,10998,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,TA,TA,CBlock,GasA,Ex,Y,984,620,0,1604,2,0,3,1,6,0,Y,0,68,0,0,0,0,0,7,2009,Normal,117000
1379,160,1953,Pave,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,483,504,0,987,1,1,2,1,5,0,Y,72,0,0,0,0,0,0,6,2006,Normal,83000
1380,80,9735,Pave,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,CompShg,TA,TA,PConc,GasA,Gd,Y,754,640,0,1394,2,1,3,1,7,0,Y,100,0,0,0,0,0,0,5,2008,Normal,167500
1381,30,8212,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,3,3,1914,1950,Gable,CompShg,TA,Fa,BrkTil,GasA,TA,N,864,0,0,864,1,0,2,1,5,0,Y,0,0,96,0,0,0,0,6,2010,Normal,58500
1382,20,12925,Pave,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,TA,TA,CBlock,GasA,Ex,Y,2117,0,0,2117,2,1,4,1,7,2,Y,0,42,0,0,0,0,0,5,2008,Normal,237500
1383,70,7200,Pave,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1920,1950,Hip,CompShg,TA,TA,BrkTil,GasA,Ex,Y,998,764,0,1762,1,1,4,1,8,0,N,36,0,221,0,0,0,0,10,2006,Normal,157000
1384,30,25339,Pave,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1918,2007,Gable,CompShg,TA,Gd,BrkTil,GasA,Ex,Y,1416,0,0,1416,2,0,3,1,7,0,N,0,0,112,0,0,0,0,8,2007,Normal,112000
1385,50,9060,Pave,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,TA,TA,BrkTil,GasA,TA,Y,698,560,0,1258,1,0,2,1,6,0,P,0,0,0,0,0,0,0,10,2009,Normal,105000
1386,50,5436,Pave,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,8,1922,2007,Gable,CompShg,TA,Gd,BrkTil,GasA,Gd,Y,796,358,0,1154,1,0,3,1,7,0,N,0,96,0,0,0,0,0,5,2010,Normal,125500
1387,60,16692,Pave,IR1,Lvl,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,1392,1392,0,2784,3,1,5,1,12,2,Y,0,112,0,0,440,519,2000,7,2006,Normal,250000
1388,50,8520,Pave,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,TA,Gd,BrkTil,GasW,TA,N,1664,862,0,2526,2,0,5,1,10,1,Y,88,15,0,0,0,0,0,8,2007,Family,136000
1389,20,14892,Pave,IR1,HLS,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,9,5,2006,2007,Gable,CompShg,Ex,TA,PConc,GasA,Ex,Y,1746,0,0,1746,2,0,3,1,7,2,Y,201,39,0,0,0,0,0,10,2009,Normal,377500
1390,50,6000,Pave,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1941,1950,Gable,CompShg,TA,Gd,BrkTil,GasA,Ex,Y,869,349,0,1218,1,0,3,1,6,1,Y,0,0,0,0,0,0,0,3,2007,Normal,131000
1391,20,9100,Pave,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2000,Gable,CompShg,Gd,TA,PConc,GasA,Ex,Y,1525,0,0,1525,2,0,3,1,6,0,Y,219,36,0,0,0,0,0,9,2006,Normal,235000
1392,90,8944,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1967,1967,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,1584,0,0,1584,2,0,4,2,8,0,Y,0,152,0,0,0,0,0,4,2009,Normal,124000
1393,85,7838,Pave,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1967,1967,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,900,0,0,900,1,0,3,1,6,1,Y,175,144,0,0,0,0,0,12,2006,Normal,123000
1394,190,10800,Pave,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,6,7,1905,2000,Gable,CompShg,TA,TA,BrkTil,GasA,Ex,N,1221,691,0,1912,2,0,3,2,7,1,Y,0,25,212,0,0,0,0,4,2008,Normal,163000
1395,120,4045,Pave,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,1500,0,0,1500,2,0,2,1,6,1,Y,161,20,0,0,0,0,0,10,2006,Partial,246578
1396,60,12665,Pave,IR1,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,Gd,TA,PConc,GasA,Ex,Y,1133,1349,0,2482,2,1,4,1,9,1,Y,144,39,0,0,0,0,0,2,2007,Normal,281213
1397,20,57200,Pave,IR1,Bnk,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,CompShg,TA,TA,CBlock,GasA,TA,Y,1687,0,0,1687,1,0,3,1,7,2,N,0,0,50,0,0,0,0,6,2010,Normal,160000
